council_area_code,council_area_name,year,age,sex,population
S12000041,Angus,2024,25,all,962
S12000041,Angus,2024,26,all,1023
S12000041,Angus,2024,27,all,1089
S12000041,Angus,2024,28,all,1124
S12000041,Angus,2024,29,all,1065
S12000041,Angus,2024,30,all,1148
S12000041,Angus,2024,31,all,1227
S12000041,Angus,2024,32,all,1140
S12000041,Angus,2024,33,all,1313
S12000041,Angus,2024,34,all,1216
S12000041,Angus,2024,35,all,1248
S12000041,Angus,2024,36,all,1357
S12000041,Angus,2024,37,all,1260
S12000041,Angus,2024,38,all,1384
S12000041,Angus,2024,39,all,1291
S12000041,Angus,2024,40,all,1420
S12000041,Angus,2024,41,all,1318
S12000041,Angus,2024,42,all,1377
S12000041,Angus,2024,43,all,1365
S12000041,Angus,2024,44,all,1306
S12000041,Angus,2024,45,all,1387
S12000041,Angus,2024,46,all,1235
S12000041,Angus,2024,47,all,1199
S12000041,Angus,2024,48,all,1306
S12000041,Angus,2024,49,all,1268
S12000041,Angus,2024,50,all,1405
S12000041,Angus,2024,51,all,1576
S12000041,Angus,2024,52,all,1576
S12000041,Angus,2024,53,all,1634
S12000041,Angus,2024,54,all,1694
S12000041,Angus,2024,55,all,1819
S12000041,Angus,2024,56,all,1675
S12000041,Angus,2024,57,all,1762
S12000041,Angus,2024,58,all,1820
S12000041,Angus,2024,59,all,1919
S12000041,Angus,2024,60,all,1840
S12000041,Angus,2024,61,all,1849
S12000041,Angus,2024,62,all,1903
S12000041,Angus,2024,63,all,1768
S12000041,Angus,2024,64,all,1786
S12000041,Angus,2024,65,all,1702
S12000041,Angus,2024,66,all,1619
S12000041,Angus,2024,67,all,1605
S12000041,Angus,2024,68,all,1522
S12000041,Angus,2024,69,all,1417
S12000041,Angus,2024,70,all,1456
S12000041,Angus,2024,71,all,1501
S12000041,Angus,2024,72,all,1371
S12000041,Angus,2024,73,all,1428
S12000041,Angus,2024,74,all,1454
S12000041,Angus,2024,75,all,1468
S12000041,Angus,2024,76,all,1521
S12000041,Angus,2024,77,all,1634
S12000041,Angus,2024,78,all,1088
S12000041,Angus,2024,79,all,1068
S12000041,Angus,2024,80,all,1019
S12000041,Angus,2024,81,all,981
S12000041,Angus,2024,82,all,747
S12000041,Angus,2024,83,all,686
S12000041,Angus,2024,84,all,698
S12000041,Angus,2024,85,all,580
S12000041,Angus,2024,86,all,548
S12000041,Angus,2024,87,all,462
S12000041,Angus,2024,88,all,430
S12000041,Angus,2024,89,all,374
S12000041,Angus,2024,90,all,1331
S12000041,Angus,2024,0,female,409
S12000041,Angus,2024,1,female,443
S12000041,Angus,2024,2,female,486
S12000041,Angus,2024,3,female,482
S12000041,Angus,2024,4,female,496
S12000041,Angus,2024,5,female,483
S12000041,Angus,2024,6,female,480
S12000041,Angus,2024,7,female,576
S12000041,Angus,2024,8,female,556
S12000041,Angus,2024,9,female,581
S12000041,Angus,2024,10,female,614
S12000041,Angus,2024,11,female,664
S12000041,Angus,2024,12,female,651
S12000041,Angus,2024,13,female,614
S12000041,Angus,2024,14,female,650
S12000041,Angus,2024,15,female,642
S12000041,Angus,2024,16,female,634
S12000041,Angus,2024,17,female,630
S12000041,Angus,2024,18,female,586
S12000041,Angus,2024,19,female,548
S12000041,Angus,2024,20,female,507
S12000041,Angus,2024,21,female,451
S12000041,Angus,2024,22,female,488
S12000041,Angus,2024,23,female,497
S12000041,Angus,2024,24,female,511
S12000041,Angus,2024,25,female,474
S12000041,Angus,2024,26,female,521
S12000041,Angus,2024,27,female,560
S12000041,Angus,2024,28,female,572
S12000041,Angus,2024,29,female,543
S12000041,Angus,2024,30,female,608
S12000041,Angus,2024,31,female,663
S12000041,Angus,2024,32,female,615
S12000041,Angus,2024,33,female,681
S12000041,Angus,2024,34,female,612
S12000041,Angus,2024,35,female,682
S12000041,Angus,2024,36,female,736
S12000041,Angus,2024,37,female,662
S12000041,Angus,2024,38,female,690
S12000041,Angus,2024,39,female,683
S12000041,Angus,2024,40,female,714
S12000041,Angus,2024,41,female,703
S12000041,Angus,2024,42,female,717
S12000041,Angus,2024,43,female,726
S12000041,Angus,2024,44,female,676
S12000041,Angus,2024,45,female,689
S12000041,Angus,2024,46,female,664
S12000041,Angus,2024,47,female,644
S12000041,Angus,2024,48,female,687
S12000041,Angus,2024,49,female,659
S12000041,Angus,2024,50,female,769
S12000041,Angus,2024,51,female,815
S12000041,Angus,2024,52,female,813
S12000041,Angus,2024,53,female,878
S12000041,Angus,2024,54,female,825
S12000041,Angus,2024,55,female,958
S12000041,Angus,2024,56,female,883
S12000041,Angus,2024,57,female,895
S12000041,Angus,2024,58,female,937
S12000041,Angus,2024,59,female,990
S12000041,Angus,2024,60,female,940
S12000041,Angus,2024,61,female,965
S12000041,Angus,2024,62,female,947
S12000041,Angus,2024,63,female,961
S12000041,Angus,2024,64,female,909
S12000041,Angus,2024,65,female,893
S12000041,Angus,2024,66,female,852
S12000041,Angus,2024,67,female,820
S12000041,Angus,2024,68,female,772
S12000041,Angus,2024,69,female,749
S12000041,Angus,2024,70,female,748
S12000041,Angus,2024,71,female,759
S12000041,Angus,2024,72,female,708
S12000041,Angus,2024,73,female,731
S12000041,Angus,2024,74,female,722
S12000041,Angus,2024,75,female,800
S12000041,Angus,2024,76,female,797
S12000041,Angus,2024,77,female,907
S12000041,Angus,2024,78,female,569
S12000041,Angus,2024,79,female,593
S12000041,Angus,2024,80,female,541
S12000041,Angus,2024,81,female,535
S12000041,Angus,2024,82,female,429
S12000041,Angus,2024,83,female,369
S12000041,Angus,2024,84,female,397
S12000041,Angus,2024,85,female,343
S12000041,Angus,2024,86,female,319
S12000041,Angus,2024,87,female,235
S12000041,Angus,2024,88,female,241
S12000041,Angus,2024,89,female,227
S12000041,Angus,2024,90,female,879
S12000041,Angus,2024,0,male,412
S12000041,Angus,2024,1,male,452
S12000041,Angus,2024,2,male,492
S12000041,Angus,2024,3,male,450
S12000041,Angus,2024,4,male,528
S12000041,Angus,2024,5,male,575
S12000041,Angus,2024,6,male,549
S12000041,Angus,2024,7,male,580
S12000041,Angus,2024,8,male,588
S12000041,Angus,2024,9,male,642
S12000041,Angus,2024,10,male,670
S12000041,Angus,2024,11,male,623
S12000041,Angus,2024,12,male,643
S12000041,Angus,2024,13,male,643
S12000041,Angus,2024,14,male,588
S12000041,Angus,2024,15,male,647
S12000041,Angus,2024,16,male,665
S12000041,Angus,2024,17,male,653
S12000041,Angus,2024,18,male,633
S12000041,Angus,2024,19,male,614
S12000041,Angus,2024,20,male,573
S12000041,Angus,2024,21,male,502
S12000041,Angus,2024,22,male,515
S12000041,Angus,2024,23,male,535
S12000041,Angus,2024,24,male,595
S12000041,Angus,2024,25,male,488
S12000041,Angus,2024,26,male,502
S12000041,Angus,2024,27,male,529
S12000041,Angus,2024,28,male,552
S12000041,Angus,2024,29,male,522
S12000041,Angus,2024,30,male,540
S12000041,Angus,2024,31,male,564
S12000041,Angus,2024,32,male,525
S12000041,Angus,2024,33,male,632
S12000041,Angus,2024,34,male,604
S12000041,Angus,2024,35,male,566
S12000041,Angus,2024,36,male,621
S12000041,Angus,2024,37,male,598
S12000041,Angus,2024,38,male,694
S12000041,Angus,2024,39,male,608
S12000041,Angus,2024,40,male,706
S12000041,Angus,2024,41,male,615
S12000041,Angus,2024,42,male,660
S12000041,Angus,2024,43,male,639
S12000041,Angus,2024,44,male,630
S12000041,Angus,2024,45,male,698
S12000041,Angus,2024,46,male,571
S12000041,Angus,2024,47,male,555
S12000041,Angus,2024,48,male,619
S12000041,Angus,2024,49,male,609
S12000041,Angus,2024,50,male,636
S12000041,Angus,2024,51,male,761
S12000041,Angus,2024,52,male,763
S12000041,Angus,2024,53,male,756
S12000041,Angus,2024,54,male,869
S12000041,Angus,2024,55,male,861
S12000041,Angus,2024,56,male,792
S12000041,Angus,2024,57,male,867
S12000041,Angus,2024,58,male,883
S12000041,Angus,2024,59,male,929
S12000041,Angus,2024,60,male,900
S12000041,Angus,2024,61,male,884
S12000041,Angus,2024,62,male,956
S12000041,Angus,2024,63,male,807
S12000041,Angus,2024,64,male,877
S12000041,Angus,2024,65,male,809
S12000041,Angus,2024,66,male,767
S12000041,Angus,2024,67,male,785
S12000041,Angus,2024,68,male,750
S12000041,Angus,2024,69,male,668
S12000041,Angus,2024,70,male,708
S12000041,Angus,2024,71,male,742
S12000041,Angus,2024,72,male,663
S12000041,Angus,2024,73,male,697
S12000041,Angus,2024,74,male,732
S12000041,Angus,2024,75,male,668
S12000041,Angus,2024,76,male,724
S12000041,Angus,2024,77,male,727
S12000041,Angus,2024,78,male,519
S12000041,Angus,2024,79,male,475
S12000041,Angus,2024,80,male,478
S12000041,Angus,2024,81,male,446
S12000041,Angus,2024,82,male,318
S12000041,Angus,2024,83,male,317
S12000041,Angus,2024,84,male,301
S12000041,Angus,2024,85,male,237
S12000041,Angus,2024,86,male,229
S12000041,Angus,2024,87,male,227
S12000041,Angus,2024,88,male,189
S12000041,Angus,2024,89,male,147
S12000041,Angus,2024,90,male,452
S12000042,Dundee City,2024,0,all,1339
S12000042,Dundee City,2024,1,all,1309
S12000042,Dundee City,2024,2,all,1363
S12000042,Dundee City,2024,3,all,1398
S12000042,Dundee City,2024,4,all,1491
S12000042,Dundee City,2024,5,all,1353
S12000042,Dundee City,2024,6,all,1423
S12000042,Dundee City,2024,7,all,1547
S12000042,Dundee City,2024,8,all,1454
S12000042,Dundee City,2024,9,all,1482
S12000042,Dundee City,2024,10,all,1625
S12000042,Dundee City,2024,11,all,1748
S12000042,Dundee City,2024,12,all,1609
S12000042,Dundee City,2024,13,all,1688
S12000042,Dundee City,2024,14,all,1644
S12000042,Dundee City,2024,15,all,1724
S12000042,Dundee City,2024,16,all,1682
S12000042,Dundee City,2024,17,all,1569
S12000042,Dundee City,2024,18,all,1675
S12000042,Dundee City,2024,19,all,2043
S12000042,Dundee City,2024,20,all,2631
S12000042,Dundee City,2024,21,all,3230
S12000042,Dundee City,2024,22,all,3014
S12000042,Dundee City,2024,23,all,2773
S12000042,Dundee City,2024,24,all,2692
S12000042,Dundee City,2024,25,all,2352
S12000042,Dundee City,2024,26,all,2343
S12000042,Dundee City,2024,27,all,2290
S12000042,Dundee City,2024,28,all,2276
S12000042,Dundee City,2024,29,all,2086
S12000042,Dundee City,2024,30,all,2114
S12000042,Dundee City,2024,31,all,2247
S12000042,Dundee City,2024,32,all,2144
S12000042,Dundee City,2024,33,all,2212
S12000042,Dundee City,2024,34,all,2165
S12000042,Dundee City,2024,35,all,2077
S12000042,Dundee City,2024,36,all,2122
S12000042,Dundee City,2024,37,all,2129
S12000042,Dundee City,2024,38,all,2132
S12000042,Dundee City,2024,39,all,2062
S12000042,Dundee City,2024,40,all,2002
S12000042,Dundee City,2024,41,all,1835
S12000042,Dundee City,2024,42,all,1896
S12000042,Dundee City,2024,43,all,1894
S12000042,Dundee City,2024,44,all,1721
S12000042,Dundee City,2024,45,all,1618
S12000042,Dundee City,2024,46,all,1491
S12000042,Dundee City,2024,47,all,1505
S12000042,Dundee City,2024,48,all,1545
S12000042,Dundee City,2024,49,all,1516
S12000042,Dundee City,2024,50,all,1552
S12000042,Dundee City,2024,51,all,1544
S12000042,Dundee City,2024,52,all,1657
S12000042,Dundee City,2024,53,all,1790
S12000042,Dundee City,2024,54,all,1719
S12000042,Dundee City,2024,55,all,1807
S12000042,Dundee City,2024,56,all,1878
S12000042,Dundee City,2024,57,all,1859
S12000042,Dundee City,2024,58,all,1884
S12000042,Dundee City,2024,59,all,1968
S12000042,Dundee City,2024,60,all,1882
S12000042,Dundee City,2024,61,all,1975
S12000042,Dundee City,2024,62,all,1863
S12000042,Dundee City,2024,63,all,1922
S12000042,Dundee City,2024,64,all,1843
S12000042,Dundee City,2024,65,all,1709
S12000042,Dundee City,2024,66,all,1765
S12000042,Dundee City,2024,67,all,1623
S12000042,Dundee City,2024,68,all,1450
S12000042,Dundee City,2024,69,all,1460
S12000042,Dundee City,2024,70,all,1345
S12000042,Dundee City,2024,71,all,1412
S12000042,Dundee City,2024,72,all,1245
S12000042,Dundee City,2024,73,all,1224
S12000042,Dundee City,2024,74,all,1194
S12000042,Dundee City,2024,75,all,1253
S12000042,Dundee City,2024,76,all,1289
S12000042,Dundee City,2024,77,all,1398
S12000042,Dundee City,2024,78,all,999
S12000042,Dundee City,2024,79,all,903
S12000042,Dundee City,2024,80,all,844
S12000042,Dundee City,2024,81,all,758
S12000042,Dundee City,2024,82,all,707
S12000042,Dundee City,2024,83,all,605
S12000042,Dundee City,2024,84,all,634
S12000042,Dundee City,2024,85,all,587
S12000042,Dundee City,2024,86,all,541
S12000042,Dundee City,2024,87,all,417
S12000042,Dundee City,2024,88,all,398
S12000042,Dundee City,2024,89,all,366
S12000042,Dundee City,2024,90,all,1331
S12000042,Dundee City,2024,0,female,655
S12000042,Dundee City,2024,1,female,636
S12000042,Dundee City,2024,2,female,674
S12000042,Dundee City,2024,3,female,654
S12000042,Dundee City,2024,4,female,738
S12000042,Dundee City,2024,5,female,653
S12000042,Dundee City,2024,6,female,698
S12000042,Dundee City,2024,7,female,746
S12000042,Dundee City,2024,8,female,690
S12000042,Dundee City,2024,9,female,709
S12000042,Dundee City,2024,10,female,770
S12000042,Dundee City,2024,11,female,848
S12000042,Dundee City,2024,12,female,783
S12000042,Dundee City,2024,13,female,823
S12000042,Dundee City,2024,14,female,771
S12000042,Dundee City,2024,15,female,789
S12000042,Dundee City,2024,16,female,837
S12000042,Dundee City,2024,17,female,754
S12000042,Dundee City,2024,18,female,853
S12000042,Dundee City,2024,19,female,1131
S12000042,Dundee City,2024,20,female,1424
S12000042,Dundee City,2024,21,female,1601
S12000042,Dundee City,2024,22,female,1558
S12000042,Dundee City,2024,23,female,1415
S12000042,Dundee City,2024,24,female,1378
S12000042,Dundee City,2024,25,female,1217
S12000042,Dundee City,2024,26,female,1157
S12000042,Dundee City,2024,27,female,1177
S12000042,Dundee City,2024,28,female,1130
S12000042,Dundee City,2024,29,female,1037
S12000042,Dundee City,2024,30,female,1019
S12000042,Dundee City,2024,31,female,1097
S12000042,Dundee City,2024,32,female,1067
S12000042,Dundee City,2024,33,female,1074
S12000042,Dundee City,2024,34,female,1117
S12000042,Dundee City,2024,35,female,1025
S12000042,Dundee City,2024,36,female,1079
S12000042,Dundee City,2024,37,female,1080
S12000042,Dundee City,2024,38,female,1106
S12000042,Dundee City,2024,39,female,1064
S12000042,Dundee City,2024,40,female,1039
S12000042,Dundee City,2024,41,female,929
S12000042,Dundee City,2024,42,female,938
S12000042,Dundee City,2024,43,female,951
S12000042,Dundee City,2024,44,female,833
S12000042,Dundee City,2024,45,female,816
S12000042,Dundee City,2024,46,female,730
S12000042,Dundee City,2024,47,female,756
S12000042,Dundee City,2024,48,female,778
S12000042,Dundee City,2024,49,female,785
S12000042,Dundee City,2024,50,female,801
S12000042,Dundee City,2024,51,female,796
S12000042,Dundee City,2024,52,female,860
S12000042,Dundee City,2024,53,female,903
S12000042,Dundee City,2024,54,female,908
S12000042,Dundee City,2024,55,female,905
S12000042,Dundee City,2024,56,female,985
S12000042,Dundee City,2024,57,female,976
S12000042,Dundee City,2024,58,female,975
S12000042,Dundee City,2024,59,female,1053
S12000042,Dundee City,2024,60,female,945
S12000042,Dundee City,2024,61,female,1040
S12000042,Dundee City,2024,62,female,1001
S12000042,Dundee City,2024,63,female,1016
S12000042,Dundee City,2024,64,female,977
S12000042,Dundee City,2024,65,female,855
S12000042,Dundee City,2024,66,female,898
S12000042,Dundee City,2024,67,female,829
S12000042,Dundee City,2024,68,female,748
S12000042,Dundee City,2024,69,female,743
S12000042,Dundee City,2024,70,female,673
S12000042,Dundee City,2024,71,female,756
S12000042,Dundee City,2024,72,female,653
S12000042,Dundee City,2024,73,female,639
S12000042,Dundee City,2024,74,female,636
S12000042,Dundee City,2024,75,female,700
S12000042,Dundee City,2024,76,female,711
S12000042,Dundee City,2024,77,female,742
S12000042,Dundee City,2024,78,female,541
S12000042,Dundee City,2024,79,female,532
S12000042,Dundee City,2024,80,female,459
S12000042,Dundee City,2024,81,female,444
S12000042,Dundee City,2024,82,female,410
S12000042,Dundee City,2024,83,female,357
S12000042,Dundee City,2024,84,female,354
S12000042,Dundee City,2024,85,female,351
S12000042,Dundee City,2024,86,female,350
S12000042,Dundee City,2024,87,female,258
S12000042,Dundee City,2024,88,female,235
S12000042,Dundee City,2024,89,female,228
S12000042,Dundee City,2024,90,female,891
S12000042,Dundee City,2024,0,male,684
S12000042,Dundee City,2024,1,male,673
S12000042,Dundee City,2024,2,male,689
S12000042,Dundee City,2024,3,male,744
S12000042,Dundee City,2024,4,male,753
S12000042,Dundee City,2024,5,male,700
S12000042,Dundee City,2024,6,male,725
S12000042,Dundee City,2024,7,male,801
S12000042,Dundee City,2024,8,male,764
S12000042,Dundee City,2024,9,male,773
S12000042,Dundee City,2024,10,male,855
S12000042,Dundee City,2024,11,male,900
S12000042,Dundee City,2024,12,male,826
S12000042,Dundee City,2024,13,male,865
S12000042,Dundee City,2024,14,male,873
S12000042,Dundee City,2024,15,male,935
S12000042,Dundee City,2024,16,male,845
S12000042,Dundee City,2024,17,male,815
S12000042,Dundee City,2024,18,male,822
S12000042,Dundee City,2024,19,male,912
S12000042,Dundee City,2024,20,male,1207
S12000042,Dundee City,2024,21,male,1629
S12000042,Dundee City,2024,22,male,1456
S12000042,Dundee City,2024,23,male,1358
S12000042,Dundee City,2024,24,male,1314
S12000042,Dundee City,2024,25,male,1135
S12000042,Dundee City,2024,26,male,1186
S12000042,Dundee City,2024,27,male,1113
S12000042,Dundee City,2024,28,male,1146
S12000042,Dundee City,2024,29,male,1049
S12000042,Dundee City,2024,30,male,1095
S12000042,Dundee City,2024,31,male,1150
S12000042,Dundee City,2024,32,male,1077
S12000042,Dundee City,2024,33,male,1138
S12000042,Dundee City,2024,34,male,1048
S12000042,Dundee City,2024,35,male,1052
S12000042,Dundee City,2024,36,male,1043
S12000042,Dundee City,2024,37,male,1049
S12000042,Dundee City,2024,38,male,1026
S12000042,Dundee City,2024,39,male,998
S12000042,Dundee City,2024,40,male,963
S12000042,Dundee City,2024,41,male,906
S12000042,Dundee City,2024,42,male,958
S12000042,Dundee City,2024,43,male,943
S12000042,Dundee City,2024,44,male,888
S12000042,Dundee City,2024,45,male,802
S12000042,Dundee City,2024,46,male,761
S12000042,Dundee City,2024,47,male,749
S12000042,Dundee City,2024,48,male,767
S12000042,Dundee City,2024,49,male,731
S12000042,Dundee City,2024,50,male,751
S12000042,Dundee City,2024,51,male,748
S12000042,Dundee City,2024,52,male,797
S12000042,Dundee City,2024,53,male,887
S12000042,Dundee City,2024,54,male,811
S12000042,Dundee City,2024,55,male,902
S12000042,Dundee City,2024,56,male,893
S12000042,Dundee City,2024,57,male,883
S12000042,Dundee City,2024,58,male,909
S12000042,Dundee City,2024,59,male,915
S12000042,Dundee City,2024,60,male,937
S12000042,Dundee City,2024,61,male,935
S12000042,Dundee City,2024,62,male,862
S12000042,Dundee City,2024,63,male,906
S12000042,Dundee City,2024,64,male,866
S12000042,Dundee City,2024,65,male,854
S12000042,Dundee City,2024,66,male,867
S12000042,Dundee City,2024,67,male,794
S12000042,Dundee City,2024,68,male,702
S12000042,Dundee City,2024,69,male,717
S12000042,Dundee City,2024,70,male,672
S12000042,Dundee City,2024,71,male,656
S12000042,Dundee City,2024,72,male,592
S12000042,Dundee City,2024,73,male,585
S12000042,Dundee City,2024,74,male,558
S12000042,Dundee City,2024,75,male,553
S12000042,Dundee City,2024,76,male,578
S12000042,Dundee City,2024,77,male,656
S12000042,Dundee City,2024,78,male,458
S12000042,Dundee City,2024,79,male,371
S12000042,Dundee City,2024,80,male,385
S12000042,Dundee City,2024,81,male,314
S12000042,Dundee City,2024,82,male,297
S12000042,Dundee City,2024,83,male,248
S12000042,Dundee City,2024,84,male,280
S12000042,Dundee City,2024,85,male,236
S12000042,Dundee City,2024,86,male,191
S12000042,Dundee City,2024,87,male,159
S12000042,Dundee City,2024,88,male,163
S12000042,Dundee City,2024,89,male,138
S12000042,Dundee City,2024,90,male,440
S12000045,East Dunbartonshire,2024,0,all,862
S12000045,East Dunbartonshire,2024,1,all,923
S12000045,East Dunbartonshire,2024,2,all,979
S12000045,East Dunbartonshire,2024,3,all,1083
S12000045,East Dunbartonshire,2024,4,all,1105
S12000045,East Dunbartonshire,2024,5,all,1190
S12000045,East Dunbartonshire,2024,6,all,1174
S12000045,East Dunbartonshire,2024,7,all,1314
S12000045,East Dunbartonshire,2024,8,all,1343
S12000045,East Dunbartonshire,2024,9,all,1314
S12000045,East Dunbartonshire,2024,10,all,1351
S12000045,East Dunbartonshire,2024,11,all,1338
S12000045,East Dunbartonshire,2024,12,all,1379
S12000045,East Dunbartonshire,2024,13,all,1432
S12000045,East Dunbartonshire,2024,14,all,1368
S12000045,East Dunbartonshire,2024,15,all,1362
S12000045,East Dunbartonshire,2024,16,all,1279
S12000045,East Dunbartonshire,2024,17,all,1232
S12000045,East Dunbartonshire,2024,18,all,1131
S12000045,East Dunbartonshire,2024,19,all,1039
S12000045,East Dunbartonshire,2024,20,all,939
S12000045,East Dunbartonshire,2024,21,all,998
S12000045,East Dunbartonshire,2024,22,all,904
S12000045,East Dunbartonshire,2024,23,all,987
S12000045,East Dunbartonshire,2024,24,all,908
S12000045,East Dunbartonshire,2024,25,all,957
S12000045,East Dunbartonshire,2024,26,all,914
S12000045,East Dunbartonshire,2024,27,all,834
S12000045,East Dunbartonshire,2024,28,all,841
S12000045,East Dunbartonshire,2024,29,all,815
S12000045,East Dunbartonshire,2024,30,all,925
S12000045,East Dunbartonshire,2024,31,all,954
S12000045,East Dunbartonshire,2024,32,all,1057
S12000045,East Dunbartonshire,2024,33,all,1093
S12000045,East Dunbartonshire,2024,34,all,1182
S12000045,East Dunbartonshire,2024,35,all,1180
S12000045,East Dunbartonshire,2024,36,all,1332
S12000045,East Dunbartonshire,2024,37,all,1305
S12000045,East Dunbartonshire,2024,38,all,1369
S12000045,East Dunbartonshire,2024,39,all,1420
S12000045,East Dunbartonshire,2024,40,all,1365
S12000045,East Dunbartonshire,2024,41,all,1448
S12000045,East Dunbartonshire,2024,42,all,1454
S12000045,East Dunbartonshire,2024,43,all,1540
S12000045,East Dunbartonshire,2024,44,all,1474
S12000045,East Dunbartonshire,2024,45,all,1481
S12000045,East Dunbartonshire,2024,46,all,1317
S12000045,East Dunbartonshire,2024,47,all,1332
S12000045,East Dunbartonshire,2024,48,all,1332
S12000045,East Dunbartonshire,2024,49,all,1337
S12000045,East Dunbartonshire,2024,50,all,1317
S12000045,East Dunbartonshire,2024,51,all,1416
S12000045,East Dunbartonshire,2024,52,all,1439
S12000045,East Dunbartonshire,2024,53,all,1560
S12000045,East Dunbartonshire,2024,54,all,1542
S12000045,East Dunbartonshire,2024,55,all,1555
S12000045,East Dunbartonshire,2024,56,all,1520
S12000045,East Dunbartonshire,2024,57,all,1614
S12000045,East Dunbartonshire,2024,58,all,1598
S12000045,East Dunbartonshire,2024,59,all,1685
S12000045,East Dunbartonshire,2024,60,all,1699
S12000045,East Dunbartonshire,2024,61,all,1691
S12000045,East Dunbartonshire,2024,62,all,1663
S12000045,East Dunbartonshire,2024,63,all,1563
S12000045,East Dunbartonshire,2024,64,all,1488
S12000045,East Dunbartonshire,2024,65,all,1598
S12000045,East Dunbartonshire,2024,66,all,1481
S12000045,East Dunbartonshire,2024,67,all,1566
S12000045,East Dunbartonshire,2024,68,all,1401
S12000045,East Dunbartonshire,2024,69,all,1423
S12000045,East Dunbartonshire,2024,70,all,1327
S12000045,East Dunbartonshire,2024,71,all,1365
S12000045,East Dunbartonshire,2024,72,all,1179
S12000045,East Dunbartonshire,2024,73,all,1246
S12000045,East Dunbartonshire,2024,74,all,1245
S12000045,East Dunbartonshire,2024,75,all,1255
S12000045,East Dunbartonshire,2024,76,all,1270
S12000045,East Dunbartonshire,2024,77,all,1327
S12000045,East Dunbartonshire,2024,78,all,967
S12000045,East Dunbartonshire,2024,79,all,943
S12000045,East Dunbartonshire,2024,80,all,932
S12000045,East Dunbartonshire,2024,81,all,838
S12000045,East Dunbartonshire,2024,82,all,743
S12000045,East Dunbartonshire,2024,83,all,664
S12000045,East Dunbartonshire,2024,84,all,685
S12000045,East Dunbartonshire,2024,85,all,593
S12000045,East Dunbartonshire,2024,86,all,588
S12000045,East Dunbartonshire,2024,87,all,567
S12000045,East Dunbartonshire,2024,88,all,438
S12000045,East Dunbartonshire,2024,89,all,390
S12000045,East Dunbartonshire,2024,90,all,1397
S12000045,East Dunbartonshire,2024,0,female,405
S12000045,East Dunbartonshire,2024,1,female,444
S12000045,East Dunbartonshire,2024,2,female,483
S12000045,East Dunbartonshire,2024,3,female,537
S12000045,East Dunbartonshire,2024,4,female,520
S12000045,East Dunbartonshire,2024,5,female,595
S12000045,East Dunbartonshire,2024,6,female,547
S12000045,East Dunbartonshire,2024,7,female,604
S12000045,East Dunbartonshire,2024,8,female,667
S12000045,East Dunbartonshire,2024,9,female,665
S12000045,East Dunbartonshire,2024,10,female,688
S12000045,East Dunbartonshire,2024,11,female,672
S12000045,East Dunbartonshire,2024,12,female,671
S12000045,East Dunbartonshire,2024,13,female,687
S12000045,East Dunbartonshire,2024,14,female,663
S12000045,East Dunbartonshire,2024,15,female,634
S12000045,East Dunbartonshire,2024,16,female,634
S12000045,East Dunbartonshire,2024,17,female,630
S12000045,East Dunbartonshire,2024,18,female,517
S12000045,East Dunbartonshire,2024,19,female,487
S12000045,East Dunbartonshire,2024,20,female,430
S12000045,East Dunbartonshire,2024,21,female,466
S12000045,East Dunbartonshire,2024,22,female,429
S12000045,East Dunbartonshire,2024,23,female,447
S12000045,East Dunbartonshire,2024,24,female,416
S12000045,East Dunbartonshire,2024,25,female,454
S12000045,East Dunbartonshire,2024,26,female,429
S12000045,East Dunbartonshire,2024,27,female,388
S12000045,East Dunbartonshire,2024,28,female,408
S12000045,East Dunbartonshire,2024,29,female,408
S12000045,East Dunbartonshire,2024,30,female,448
S12000045,East Dunbartonshire,2024,31,female,482
S12000045,East Dunbartonshire,2024,32,female,566
S12000045,East Dunbartonshire,2024,33,female,551
S12000045,East Dunbartonshire,2024,34,female,622
S12000045,East Dunbartonshire,2024,35,female,626
S12000045,East Dunbartonshire,2024,36,female,735
S12000045,East Dunbartonshire,2024,37,female,673
S12000045,East Dunbartonshire,2024,38,female,715
S12000045,East Dunbartonshire,2024,39,female,731
S12000045,East Dunbartonshire,2024,40,female,727
S12000045,East Dunbartonshire,2024,41,female,756
S12000045,East Dunbartonshire,2024,42,female,712
S12000045,East Dunbartonshire,2024,43,female,800
S12000045,East Dunbartonshire,2024,44,female,807
S12000045,East Dunbartonshire,2024,45,female,771
S12000045,East Dunbartonshire,2024,46,female,710
S12000045,East Dunbartonshire,2024,47,female,697
S12000045,East Dunbartonshire,2024,48,female,709
S12000045,East Dunbartonshire,2024,49,female,699
S12000045,East Dunbartonshire,2024,50,female,665
S12000045,East Dunbartonshire,2024,51,female,725
S12000045,East Dunbartonshire,2024,52,female,755
S12000045,East Dunbartonshire,2024,53,female,823
S12000045,East Dunbartonshire,2024,54,female,811
S12000045,East Dunbartonshire,2024,55,female,810
S12000045,East Dunbartonshire,2024,56,female,801
S12000045,East Dunbartonshire,2024,57,female,853
S12000045,East Dunbartonshire,2024,58,female,850
S12000045,East Dunbartonshire,2024,59,female,858
S12000045,East Dunbartonshire,2024,60,female,905
S12000045,East Dunbartonshire,2024,61,female,908
S12000045,East Dunbartonshire,2024,62,female,889
S12000045,East Dunbartonshire,2024,63,female,844
S12000045,East Dunbartonshire,2024,64,female,752
S12000045,East Dunbartonshire,2024,65,female,854
S12000045,East Dunbartonshire,2024,66,female,815
